stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,2.35,0,0,13.56,27.39,0,0,10.61,1.91
3dpf,0,0,0,3.73,55.72,3.92,0,5.33,0
5dpf,2.78,0.94,2.31,5.87,167.17,6.98,0.57,37.43,2.94
10dpf,1.54,0,2.86,1.43,35.98,6.14,0,5.36,1.34
