stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
24hpf,3.68,0,0,0,0,0,0,0
2dpf,49.54,0,4.22,1.31,0.68,0,1.16,16.9
3dpf,77.11,0.69,0.81,0,2.04,0,0.41,3.08
5dpf,13.41,1.01,5.85,1.1,4.92,0.29,0.8,12.71
10dpf,42.56,0,0.53,0,2.38,0,0,4.28
