stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,0,0.89
2dpf,14.79,0,1.65,1.65,4.77,2.93,2.48,0,97.62
3dpf,33.57,0.98,0,1.26,0.89,1.05,0,0.32,10.9
5dpf,22.07,1.27,2.23,0.94,5.15,1.81,0,0.35,69.63
10dpf,9.17,0,0,0,3.13,0,0,0,20.66
