stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,0,0,2.17,0.79,0,0
3dpf,2.79,0,0,0,1.35,0,0
5dpf,0,0,0.99,2.23,1.76,3.59,3.44
10dpf,5.05,3.85,4.06,0.47,0.58,0,0.53
