stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,2.5,3.8,0,0,2.44,2.42
16hpf,0,0,0,3.9,0,0,0,0,0
19hpf,0,0,0,0,0,0,0,0,1.81
24hpf,1.85,0,0,1.75,0,0,0,0.94,0.83
2dpf,88.58,2.04,2.05,47.85,17.26,35.1,0,45.25,95.97
3dpf,110.56,4.34,0,17.29,5.01,51.72,0,10.28,35.84
5dpf,47.68,17,1.43,79.08,4.77,94.48,6.82,13.79,175.16
10dpf,145.47,17.67,0,37.56,3.55,59.64,1.59,14.42,68.55
