stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
12hpf,13.04,0,0,0,0
14hpf,12.7,0,0,0,0
16hpf,27.71,0,0,0,0
19hpf,38.8,0,0,0,0
24hpf,39.13,0,0.84,0,1.36
2dpf,41.4,1.56,0,4.26,0
3dpf,14,0,0,1.19,0
5dpf,8.88,0,0,3.13,0
10dpf,8.52,0,0,0.5,0
