stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,23.99,1.35,2.13,0,5.73,6.46,1.62,0.61,2.25
3dpf,168.12,0.43,0,0,0,9.4,0,0,0
5dpf,1.9,0,0,0,0,1.03,0,0,0.59
10dpf,46.26,0,0,0.95,0,1.7,0,0,0
