stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,0,2.43
16hpf,0,0,0,0,0,0,0,1.64,0
24hpf,0,0,0,0,0,0,0,1.04,0
2dpf,0,0,0,0,1.21,1.2,0,1.14,2.13
3dpf,103.68,0.53,0,0,12.93,11.88,0,0.64,0
5dpf,2.26,0,0.29,3.9,3.6,14.66,1.06,11.34,0.34
10dpf,128.64,1.73,0.83,2.29,0.91,9.82,0,0,0
