stage,central_nervous_system,mesenchyme,neural_crest,periderm
2dpf,0,0,0.54,0
3dpf,0.3,0.99,0,2.83
5dpf,0.6,0,0,1.3
10dpf,0.73,1.02,1.66,1.15
