stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,27.14
16hpf,0,0,0,0,0,0,2.26
19hpf,0,0,0,0,0,0,48.36
24hpf,0,0,0,0,0,0,9.35
2dpf,1.3,0,1.66,1.11,0.52,0.49,47.7
3dpf,0,0,0,0,1.52,0,17.28
5dpf,3.14,0.67,0,0,1.73,0,45.48
10dpf,2.1,2.16,0,0,1.08,0,48.04
