stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0.56,1.25,5.66,0.78,3.37,2.04
3dpf,7.47,0.52,0.34,4.05,0,0,0
5dpf,0.62,0,0,3.27,0,1.92,0
10dpf,1.18,0,0,1.42,0,0,0
