stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,1.84,7.3,0,0,0,4.2
2dpf,0.87,0,0.54,0.54,1.27,1.24
3dpf,0.33,0,0,0.87,0,0
5dpf,0.79,0,0,0,0,1.39
10dpf,0.43,0,0,0,0,0
