stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,0,1.18,0.5
3dpf,0.95,0,0,0,4.51,0,0,0
5dpf,0,0,0,1.79,11.93,0.71,0,1.09
10dpf,0.74,0.65,1.09,0,5.84,0,0.45,0
