stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,8.42,0,0,0,8.75,0,0,0,8.55,0
12hpf,22.39,4.02,0,3.84,9.71,0,0,0,20.21,3.75
14hpf,2.49,0,2.35,0,0,2.49,0,2.31,0,5.84
16hpf,29.33,0,0,5.59,19.08,6.39,0,1.83,14.18,9.72
19hpf,13.75,0,0,0,0,1.9,0,0,0,1.67
24hpf,31.21,2.06,0,0.93,8.84,3.49,0,0,5.16,3.68
2dpf,170.67,3.19,19.02,19.41,83.71,104.96,10.51,1.61,27.01,34.31
3dpf,253.91,1.88,4.43,8.05,6.63,135.17,2.47,0,6.3,9.03
5dpf,36.41,1.77,17.68,22.68,18.16,176.04,8.08,3.98,25.4,53.81
10dpf,176.37,10.24,21.13,16.27,6.85,149.37,7.54,0,11.24,14.98
