stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,9.06,0,0.7,0.78,6.56,0,0,1.05
3dpf,108.95,0,0,0,4.69,0,0,0
5dpf,2.37,0,0.71,0,1.45,0.52,1.62,1.55
10dpf,36.45,0.44,0,0,3.69,0,0.56,0.78
