stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0.9,16.65
2dpf,11.77,0,0.89,0,6.91,0,18.52
3dpf,4.02,0,0,0,2.17,0,12.66
5dpf,1.78,1.54,1.36,1.12,3.19,0,18.67
10dpf,0,1.59,0,0,0.4,0,7.88
