stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,0,35.19,0,0,0,0,0,0
14hpf,0,27.12,0,0,0,0,2.55,0
19hpf,0,0,0,27.46,5.41,47.8,0,0
24hpf,2.15,0,0.93,14.24,7.55,233.69,7.68,0
3dpf,0.37,0,1.39,0.64,5.27,0,0,0
5dpf,0,0,36.62,0,0.96,0.35,0.57,0.31
10dpf,0.94,0,0.39,0,0,0,0.6,0
