stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,8.12,1.32,0,5.1,0.6,0,0.51,0
3dpf,102.9,0,0,1.56,0,0,0,0
5dpf,11.08,0,1.04,5.23,1.13,0.48,1.22,1.05
10dpf,55.94,0.45,0,2.63,0,0,0,0
