stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,3.67,0,0,0,0.72,0.5,2.81
3dpf,2.68,0.73,0,0,0,2.36,0
5dpf,0,0,0.86,1.47,0,1.54,0.81
10dpf,5.03,0,0.57,0,0,1.76,0
