stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,0.88,0
2dpf,2.4,0,0,8.19,1.18,4.69,0,0,1.32
3dpf,0.35,0.34,0,0.62,0.79,0,0,0,0.82
5dpf,1.76,0,0,21.51,0.81,2.99,0.47,0,2.2
10dpf,7.03,0.81,1.12,16.79,0,1.17,0,0.66,0.45
