stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme
24hpf,3.17,0,0,0
2dpf,5.69,0,2.19,4.62
3dpf,0.8,0,0,1.23
5dpf,8.95,0.4,0,7.12
10dpf,2.15,0,0,0
