stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,0,74.57
12hpf,0,0,0,0,0,0,0,0,0,5.06
14hpf,0,0,0,0,0,0,0,0,0,179.15
16hpf,0,0,0,0,0,0,0,1.66,4.73,10.64
19hpf,0,0,0,0,0,0,0,2.09,0,271.59
24hpf,0,0,0,0,0,0,0,0,0,36.93
2dpf,25.24,0,2.23,0,1.24,1.49,2.15,0,0,609.67
3dpf,12.35,2.93,0,0,0,3.14,0,0,0.32,129.32
5dpf,13.5,2.42,2.73,2.98,2.01,6.37,2.58,0.62,1.58,993.07
10dpf,25.66,11.28,0.42,0.46,0,3.09,2.51,0,1.47,234.99
