stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
3dpf,4.94,20.73,0.98,5.49,1.26,0,0,0
5dpf,1.88,4.53,0,23.92,1.66,0.57,0.37,3.42
10dpf,3.64,33.35,0,54.91,5.56,1.15,0,0.53
