stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,8.29,0,14.5,1.68,1.75,0,0,1.76,17.86
3dpf,36.86,0,9.96,0.58,3.8,13.63,0,2.47,1.2
5dpf,7.55,4.3,61.03,5.24,1.3,13.06,0,1.92,67.03
10dpf,49.89,1.47,82.51,2.94,1.1,21.3,0.59,6.51,7.06
