stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.34,0,0,3.6,1.44,0.82,0
3dpf,1.25,0.29,0.55,4.44,0.8,0,0.41
5dpf,0.8,0.5,0.56,2.23,1.63,0,0.48
10dpf,6.79,0.43,0,7.64,0.49,0.55,0.39
