stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,9.54,0,0,0,0,0,0,0,0,0
24hpf,0,0,0.83,0,0.89,0,0,0,0,0
2dpf,27.56,0,0.53,8.11,5.37,36.76,7.11,2.99,11.39,25.65
3dpf,90.01,6.17,7.06,0.92,5.87,90.95,3.72,0,2.69,15.26
5dpf,60.25,22.76,22.8,21.05,13.55,216.23,12.78,3.98,25.91,173.38
10dpf,140.62,73.46,18.63,11.89,3.71,58.04,5.98,0,6.75,48.4
