stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.61,0,0,0,0,0
3dpf,35.36,0.33,0,1.46,0,0.59
5dpf,1.14,0.39,0,2.9,0.9,0
10dpf,12.16,1.51,0.45,2.06,0,0
