stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2,0,0,0,2.14,1,0,3.84
3dpf,3.13,0,0,0.75,2.01,0,0,0
5dpf,1.47,0.59,0.5,0.58,8.32,0,1.63,8.01
10dpf,10.48,0.43,0.42,1.49,12.22,0.41,0.88,5.36
