stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,0,0,0,0,1.7,0
24hpf,0,0,0,0,0,0.93,0
2dpf,1.56,1.54,4.81,2.69,1.83,1.28,0
3dpf,2.22,0,0,0.98,0,0,0.34
5dpf,3.23,0,0,1.88,0.44,0,0.67
10dpf,2.19,0.55,0.79,9.75,0.87,1.22,0
