stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,1.18,0,0
2dpf,6.64,0.56,1.93,3.53,0
3dpf,4.74,0,0.44,0,0.79
5dpf,10.8,1.75,1.3,0,0.84
10dpf,3.54,0,0,0,0
