stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.55,0,0,0,0.63,0.82,0,0
3dpf,1.66,0,0,0,0,0.32,0,0
5dpf,0.86,0.36,0.67,0.76,0.62,0,0,0.59
10dpf,3.16,0,0,0.75,2.61,0,1.09,0
