stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
19hpf,2.62,0,0,0,0,0,0,0,0
2dpf,9.38,0,0,0.52,0.53,0,0,7.17,0
3dpf,3.06,0.48,0.64,0.79,0,0.49,0,3.2,0
5dpf,2.9,2.25,0.51,10.84,0,6.09,1.05,11.66,3.27
10dpf,7.44,11.29,0.39,2.72,1.92,1.9,0,8.96,0.91
