stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,2.13,0
19hpf,3.31,0,0,0,0,0,0,0,0
2dpf,32.09,0,5.17,2.09,2.67,0.65,0,2.54,15.63
3dpf,60.56,0.3,0.52,0,3.14,0.91,0,0,3.18
5dpf,4.26,3.46,4.42,0,3.3,3.55,0.69,1.05,9.94
10dpf,26.56,1.96,1.23,0.98,2.66,0,0,0,4.78
