stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,0,1.76
19hpf,0,0,0,0,0,0,0,3.06
2dpf,0,0,3.59,0,0.66,1.05,0.8,0
3dpf,2.2,0,0,0,0.34,3.94,0.29,0.3
5dpf,0,1.46,0.64,0,0,0.6,1.94,0.56
10dpf,2.96,0,0,1.76,0,1.47,0,0
