stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,8.63,0,0,0,0,0,0,0,0
19hpf,3.4,0,0,0,0,0,0,0,0
24hpf,0.9,0,0,0,1.72,0,0,0,0
2dpf,21.64,0,1.5,9.3,18.62,5.72,0,6.18,7.33
3dpf,71.65,0,0,1.98,17.73,1.33,0,0.8,0.32
5dpf,8.12,2.53,1.52,2.65,29.54,5.06,0.47,6.06,10.49
10dpf,52.71,0.43,2.16,1.8,25.5,0.73,0,3.47,2.89
