stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,3.46,0,0,0,0,0,0
16hpf,11.38,0,0,0,0,0,0
19hpf,6.49,0,0,0,0,0,0
24hpf,27.98,0,0,1.71,0,0,0
2dpf,55.19,0,0.7,3.81,18.61,3.09,5.43
3dpf,46.55,0,0,0,12.52,0.44,0.92
5dpf,4.33,0.53,1.28,0.51,2.98,0,3.23
10dpf,13.45,0,3.08,0,5.27,0,1.91
