stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,8.48,0,0,0,1.06
3dpf,11.64,0,0,2.21,0,0,0,1.68
5dpf,2.27,0.29,0.3,24.53,0.58,2.57,2.78,2.29
10dpf,104.65,1.2,0.41,10.86,0,3.36,1.92,0.86
