stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0.93,0,0,0,0,0,0,0
2dpf,5.55,1.06,2.13,2.85,1.39,2.59,0,0.9
3dpf,44.54,0,0,1.33,0,0,0.51,0
5dpf,3.2,0.97,0,14.25,3.24,2.08,0,0.64
10dpf,19.85,0,0,6.53,2.23,0,0,0
