stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,10.83,0,0,0,1.41,0,0.67,0.64
3dpf,9.99,0,0,0.4,0,0,0,0.45
5dpf,2.58,0,0.43,0,4.6,0.64,0.54,1.06
10dpf,0.42,0.46,0,0,0.53,0,0,0
