stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,35.76,0,0,0,0,0,0,0,0,0
12hpf,5.8,0,0,2,3.91,0,0,0,2.05,7.46
14hpf,3.44,0,0,2.45,0,0,0,0,0,0
16hpf,5.22,1.77,0,0,0,0,0,0,0,1.69
19hpf,14.27,0,0,0,0,0,0,0,0,0
24hpf,7.48,0,1.71,0,2.1,0,0,0,0,2.89
2dpf,131.35,1.11,12.49,19.92,78.92,77.55,17.25,3.57,30.17,54.7
3dpf,204.28,1.63,1.8,4.15,2.77,30.43,0.57,0,1.02,6.48
5dpf,18.11,2.57,8.87,7.62,14.44,37.29,3.97,0,5.75,18.4
10dpf,106.04,12.89,5.9,6.01,0.48,19.91,1.2,0,2.13,10.35
