stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,1.77,0,0,0,0,0,0,0
3dpf,0.46,0,0,0,0.7,0,0,0
5dpf,1.07,0.74,95.64,1.4,7.86,0.33,0.57,3.83
10dpf,3.74,1.24,252.65,0.47,4.13,0,0,0.56
