stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,1.02,0,3.97,2.01,0,0.92,1.4
3dpf,1.43,1.94,3.61,0.7,0.34,1.02,5.66
5dpf,0,0,24.13,2.41,0.82,5.7,20.85
10dpf,3.67,0,6.67,0.98,0,0.59,9.29
