stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,0,0,0,0,1.67
3dpf,1,0,0,0.68,0.83
5dpf,0,0.49,1.12,0,4.77
10dpf,0,0,0.63,0,3.24
