stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,12.58,0,1.06,0,2.97,0
3dpf,78.55,0.52,0,0,1.67,0.54
5dpf,6.85,0,0,0.82,1.89,1.92
10dpf,23.1,0,0.62,0,0.92,0.52
