stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
10hpf,10.99,0,0,0,0,0,0,0
12hpf,9.33,0,0,0,0,0,0,0
14hpf,5.45,0,0,0,0,0,0,0
16hpf,21.99,0,0,6.36,0,0,0,0
19hpf,7.36,0,0,1.51,0,0,0,0
24hpf,12.34,0,0,0,0,0,1.38,0
2dpf,85.33,0,0,10.21,0,0.82,0,0
3dpf,27.36,2.72,0,1.42,0,0,0,0.46
5dpf,46.71,0,0.68,7.85,5.17,0.42,0,2.2
10dpf,23.83,0.37,0,1,1.37,0,0,0
