stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.75,0,1.38,1.24,0,1.34
3dpf,18.22,0,0,0.4,0,0
5dpf,5.42,0.38,0,1.99,1.38,0.3
10dpf,12.13,4.7,0,2.95,1.09,0
