stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.69,0,0,0,0.64,4.47,5.82,2.49,8.13
3dpf,19.02,0,0,0,0.62,18.49,0,0.43,2.97
5dpf,1.77,1.22,0.88,2.89,2.54,113.93,1.49,2.9,53.15
10dpf,13.5,0.61,0.73,0,3.7,120.28,1.52,6.4,30.08
