stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,2.27,0,0,0,0,0,0
2dpf,3.24,0,2.59,6.1,8.72,0.62,0
3dpf,13.27,0,2.91,2.12,100.1,0.68,0.79
5dpf,1.47,0.32,1.83,0.98,41.23,0.97,0.91
10dpf,1.36,0,6.51,0.94,57.82,0,0
