stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,1.66,0
24hpf,1.21,0,0,0,0,0,0,0
2dpf,25.07,0,1.51,1.9,2.42,4.01,1.3,1.05
3dpf,74.26,0,0,0,0.81,0,0.33,1.02
5dpf,20.95,0.36,1,1.47,3.1,0,0.57,0.7
10dpf,55.11,0,0,0,1.24,1.09,0,0.64
