stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,10.23,0,94.29
12hpf,6.06,5.74,0,0,9.01,7.88,0,104.49,2.26,28.89
14hpf,9.54,0,2.39,0,2.28,0,0,13.75,0,197.59
16hpf,44.68,0,1.83,0,4.13,5.57,5.16,31.05,1.86,92.81
19hpf,13.03,0,0,0,1.55,1.75,11.57,11.42,0,373.47
24hpf,36.99,1.94,30.3,12.99,30.28,21.26,52.34,2,6.93,46.22
2dpf,232.44,8.14,96.93,42.63,128.27,446.56,92.8,7.7,105.33,324.08
3dpf,446.07,19.11,17.94,14.07,14.95,494.18,5.26,0,20.77,45.93
5dpf,145.94,52.01,121.3,85.5,39.14,761.49,34.94,17.12,77.58,258.63
10dpf,312.66,75.16,89,56.99,19.34,534.65,21.03,0,31.56,47.04
