stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,3.32,0,0,0.54,0,1.3,0,0,0
3dpf,4.82,0.31,0.36,0.35,0.44,2.26,0,0,0
5dpf,0.42,0,0.37,0,0,1.59,0.35,0,1.98
10dpf,1.66,0,0.59,0,0,1.04,0,1.03,1.56
