stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,686.31,20.99,0,0,70.6,0,0,8.93,132.92,321.82
12hpf,172.02,23.36,0,1.81,56.49,1.89,1.95,11.31,36.5,83.37
14hpf,8.21,20.02,0,2.27,71.56,5.49,0,0,37.58,30.32
16hpf,22.39,10.62,0,11.35,75.77,7.75,3.53,0,21.48,47.19
19hpf,14.31,0,0,3.44,30.36,3.61,0,0,8.31,21.56
24hpf,9.1,0.95,0,0.93,25.8,4.46,0.87,0.86,15.41,4.65
2dpf,122.57,1.58,5.68,9.79,274.8,619.46,25.45,22.46,24.32,59.4
3dpf,39.76,0.61,0.86,4.93,42.4,647.36,10.59,1.25,11.11,17.11
5dpf,74.71,7.11,6.76,16.44,50.5,778.22,7.22,44.28,52.45,102.63
10dpf,31.83,1.74,0.89,5.81,28.19,380.52,3.15,0.57,15.46,15.14
