stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.3,0.55,0.88,1.18,2.34,1.58,3.06
5dpf,0,0,0,0,0,0,0.9
