stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,0,0,3.51,0,0,0,0,3.32,0
19hpf,0,12.56,11.06,4.38,0,0,0,5.19,0
24hpf,0,4.1,22.02,0,0.83,0,0,3.97,0
2dpf,15.64,18.35,146.43,36.21,37.89,1.72,2.91,97.41,1.83
3dpf,5.25,2.78,25.82,4.2,126.39,0,0,13.43,0
5dpf,17.26,32.39,56.39,6.91,58.02,1,3.13,21.8,2.94
10dpf,8.56,35.95,20.21,2.71,30.85,1.57,0,9.57,1.46
