stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.49,0,0,1.15,0,0,1.76,40.96
3dpf,1.05,0,0,0,0,0,0,1.5
5dpf,0.53,0,0.35,0,1.4,1.11,1.5,4.74
10dpf,3.1,2.51,0,0,3.63,0,0,4.44
