stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,0,133.86
12hpf,0,0,0,0,0,0,0,0,0,27.44
14hpf,9.72,0,0,0,0,0,0,0,0,127.05
16hpf,22.97,5.81,0,0,0,1.62,0,0,4.56,141.15
19hpf,6.72,0,0,0,0,0,0,0,0,116.13
24hpf,17.18,6.75,0,0,7.6,2.84,0,0,0,42.22
2dpf,93.2,40.64,1.08,3.18,8.39,14.71,5.24,0.72,9.82,446.31
3dpf,73.95,80.87,0.81,6.84,0,14.91,0,0,0,424.4
5dpf,44.63,78.02,4.92,10.6,0.84,32.85,2.02,0.39,5.18,946.88
10dpf,39.96,74.82,0.95,6.21,1.25,5.1,0,0,2.79,390.74
