stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,2.57,3.82,0,0,0,3.96,0
16hpf,0,0,0,0,1.74,0,0
2dpf,4.93,1.44,1.79,1.97,1.72,4.57,2.54
3dpf,31.59,2.14,1.49,1.14,2.81,0,0
5dpf,5.57,1.78,1.25,4.64,0,1.13,2
10dpf,23.37,9.77,2.04,23.24,1.72,3.31,0
