stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0.48,0,0
3dpf,1.82,0,0,1.98,11.64,3.11,0
5dpf,0,0.41,0,0,4.39,8.25,4.18
10dpf,1.15,0,1.68,2.84,15.55,8.95,0
