stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3,0,0,0.49,2.25,1.72,1.12,2.52
3dpf,17.8,0.3,0,0,2.75,0,0.4,0.3
5dpf,0,0,0.42,0,0.43,0,2.31,0.37
10dpf,3.44,0,0.37,0,1.25,0,2.1,0
