stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.45,0,0,0,2.69,1.64,2.09,3.94
3dpf,3.1,0,0,0,0.67,2.59,0,0.95
5dpf,1.57,0.88,0.45,1.33,0.37,6.43,2.2,7.7
10dpf,5.79,0.47,0,0.95,0,4.18,1.92,0.56
