stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.36,0,0,0.61,0,2.05,0,0
3dpf,32.91,0,0,0,3.71,0,0.59,0
5dpf,5.61,0,1.48,0,2.83,1.77,0.95,1.29
10dpf,35.74,0.45,0.86,0,8.01,1.68,0,0
