stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,7.25,0,1.44,1.92,5.97,0,0,0.62
3dpf,3.65,0.57,0,0.31,1.7,0,0.37,0.64
5dpf,0,0,0.75,0,0.85,0,0,1.35
10dpf,5.78,0,0,0,2.14,0.66,0,0
