stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,1.3,0,0,0,0,0,0,0
2dpf,4.69,0,0,0.6,3.09,3.36,0,2.42
3dpf,144.82,0.84,0,0,5.03,0,0,1.29
5dpf,26,1.58,3.56,0,6.56,4.14,0.4,11.11
10dpf,100.36,1.44,5.18,0,7.26,6.15,1.07,1.37
