stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1562.98,31.1,0,0,212.59,0,0,0,320.22,289.5
12hpf,2349.01,46.66,3.74,83.76,560.38,61.21,3.89,14.06,499.26,447.29
14hpf,1213.31,6.26,16.87,35.29,202.08,23.13,10.81,21.38,256.6,101.77
16hpf,850.62,31.1,39.49,19.34,245.37,34.82,13.24,11.98,176.61,133.28
19hpf,2172.31,4.01,7.07,18.79,217.86,46.51,14.28,0,56.98,147.08
24hpf,1403.23,11.77,116.42,44.96,403.4,91.07,19.32,7.24,95.34,123.12
2dpf,779.78,20.04,48.53,73.77,438.73,268.67,39.1,4.6,110.78,124.65
3dpf,697.54,10.72,5.47,16.99,16.2,112.89,10.13,0,12.24,18.6
5dpf,154.29,12.74,82.93,44.42,85.9,535.31,19.89,22.49,92.07,154.57
10dpf,199.23,10.04,32.45,5.72,0.42,52.51,3.97,0,11.97,3.78
